record_id,source_work,source_role,native_id,native_unit,inventory_bucket,repository,commit,definition_path,source_url,native_aliases_or_variants,asset_reference_paths,lineage,canonical_status,runtime_validation,extraction_note
roboverse::maniskill.peg_insertion_side_285,RoboVerse,integration_hub,maniskill.peg_insertion_side_285,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_285""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_649,RoboVerse,integration_hub,maniskill.peg_insertion_side_649,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_649""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_251,RoboVerse,integration_hub,maniskill.peg_insertion_side_251,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_251""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_371,RoboVerse,integration_hub,maniskill.peg_insertion_side_371,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_371""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_675,RoboVerse,integration_hub,maniskill.peg_insertion_side_675,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_675""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_299,RoboVerse,integration_hub,maniskill.peg_insertion_side_299,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_299""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_755,RoboVerse,integration_hub,maniskill.peg_insertion_side_755,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_755""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_730,RoboVerse,integration_hub,maniskill.peg_insertion_side_730,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_730""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_819,RoboVerse,integration_hub,maniskill.peg_insertion_side_819,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_819""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_639,RoboVerse,integration_hub,maniskill.peg_insertion_side_639,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_639""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_387,RoboVerse,integration_hub,maniskill.peg_insertion_side_387,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_387""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_166,RoboVerse,integration_hub,maniskill.peg_insertion_side_166,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_166""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_747,RoboVerse,integration_hub,maniskill.peg_insertion_side_747,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_747""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_887,RoboVerse,integration_hub,maniskill.peg_insertion_side_887,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_887""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_416,RoboVerse,integration_hub,maniskill.peg_insertion_side_416,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_416""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_670,RoboVerse,integration_hub,maniskill.peg_insertion_side_670,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_670""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_841,RoboVerse,integration_hub,maniskill.peg_insertion_side_841,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_841""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_328,RoboVerse,integration_hub,maniskill.peg_insertion_side_328,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_328""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_644,RoboVerse,integration_hub,maniskill.peg_insertion_side_644,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_644""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_272,RoboVerse,integration_hub,maniskill.peg_insertion_side_272,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_272""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_719,RoboVerse,integration_hub,maniskill.peg_insertion_side_719,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_719""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_305,RoboVerse,integration_hub,maniskill.peg_insertion_side_305,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_305""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_950,RoboVerse,integration_hub,maniskill.peg_insertion_side_950,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_950""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_876,RoboVerse,integration_hub,maniskill.peg_insertion_side_876,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_876""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_593,RoboVerse,integration_hub,maniskill.peg_insertion_side_593,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_593""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_788,RoboVerse,integration_hub,maniskill.peg_insertion_side_788,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_788""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_431,RoboVerse,integration_hub,maniskill.peg_insertion_side_431,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_431""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_9,RoboVerse,integration_hub,maniskill.peg_insertion_side_9,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_9""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_628,RoboVerse,integration_hub,maniskill.peg_insertion_side_628,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_628""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_930,RoboVerse,integration_hub,maniskill.peg_insertion_side_930,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_930""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_472,RoboVerse,integration_hub,maniskill.peg_insertion_side_472,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_472""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_52,RoboVerse,integration_hub,maniskill.peg_insertion_side_52,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_52""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_125,RoboVerse,integration_hub,maniskill.peg_insertion_side_125,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_125""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_973,RoboVerse,integration_hub,maniskill.peg_insertion_side_973,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_973""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.peg_insertion_side_637,RoboVerse,integration_hub,maniskill.peg_insertion_side_637,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/peg_insertion_side.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/peg_insertion_side.py,"[""peg_insertion_side_637""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
